year,cable_id,ocean_route,operator_type,rfs_year,age_years,fiber_pairs,length_km,n_landing_countries,chokepoint,design_capacity_tbps,lit_capacity_tbps,utilization_pct,protected_burial,design_life_years,route_redundancy,is_low_redundancy,vulnerability_index,fault_cause,fault_this_year,fault_next_year,next_observed_year,has_consecutive_next_year,label_temporally_valid,exclusion_reason,capacity_headroom_tbps,lit_to_design_ratio,lit_capacity_change_yoy,utilization_change_yoy,route_redundancy_change_yoy,fault_previous_year,fault_count_prior_3_calendar_years,years_since_previous_fault
2018,CAB0016,Intra-Pacific-Islands,hyperscaler,2018,0,21,3999.0,6,None,768.0,186.1,40.8,1,25,30,1,19.8,none,0,0.0,2019.0,True,True,,581.9,0.24231770833333333,,,,,0,
2019,CAB0016,Intra-Pacific-Islands,hyperscaler,2018,1,21,3999.0,6,None,768.0,204.2,20.1,1,25,35,1,21.4,none,0,0.0,2020.0,True,True,,563.8,0.26588541666666665,18.099999999999994,-20.699999999999996,5.0,0.0,0,
2020,CAB0016,Intra-Pacific-Islands,hyperscaler,2018,2,21,3999.0,6,None,768.0,257.4,45.2,1,25,40,0,3.2,none,0,0.0,2021.0,True,True,,510.6,0.33515625,53.19999999999999,25.1,5.0,0.0,0,
2021,CAB0016,Intra-Pacific-Islands,hyperscaler,2018,3,21,3999.0,6,None,768.0,267.9,65.0,1,25,41,0,4.8,none,0,0.0,2022.0,True,True,,500.1,0.348828125,10.5,19.799999999999997,1.0,0.0,0,
2022,CAB0016,Intra-Pacific-Islands,hyperscaler,2018,4,21,3999.0,6,None,768.0,312.9,12.1,1,25,43,0,6.3,none,0,0.0,2023.0,True,True,,455.1,0.407421875,45.0,-52.9,2.0,0.0,0,
2023,CAB0016,Intra-Pacific-Islands,hyperscaler,2018,5,21,3999.0,6,None,768.0,447.7,70.0,1,25,45,0,7.9,none,0,0.0,2024.0,True,True,,320.3,0.5829427083333333,134.8,57.9,2.0,0.0,0,
2024,CAB0016,Intra-Pacific-Islands,hyperscaler,2018,6,21,3999.0,6,None,768.0,455.8,18.7,1,25,48,0,9.5,none,0,0.0,2025.0,True,True,,312.2,0.5934895833333333,8.100000000000023,-51.3,3.0,0.0,0,
2025,CAB0016,Intra-Pacific-Islands,hyperscaler,2018,7,21,3999.0,6,None,768.0,507.9,40.8,1,25,50,0,11.1,none,0,0.0,2026.0,True,True,,260.1,0.6613281249999999,52.099999999999966,22.099999999999998,2.0,0.0,0,
2016,CAB0017,Indian-Ocean,consortium,2016,0,29,4184.0,7,Suez,977.7,220.9,81.5,1,25,33,1,47.6,none,0,1.0,2017.0,True,True,,756.8000000000001,0.2259384269203232,,,,,0,
2017,CAB0017,Indian-Ocean,consortium,2016,1,29,4184.0,7,Suez,977.7,282.1,53.4,1,25,33,1,49.2,fishing_anchor,1,0.0,2018.0,True,True,,695.6,0.28853431522962053,61.20000000000002,-28.1,0.0,0.0,0,
2018,CAB0017,Indian-Ocean,consortium,2016,2,29,4184.0,7,Suez,977.7,298.8,64.9,1,25,35,1,50.8,none,0,0.0,2019.0,True,True,,678.9000000000001,0.3056152193924517,16.69999999999999,11.500000000000007,2.0,1.0,1,1.0
2019,CAB0017,Indian-Ocean,consortium,2016,3,29,4184.0,7,Suez,977.7,461.1,22.3,1,25,35,1,52.4,none,0,0.0,2020.0,True,True,,516.6,0.4716170604479902,162.3,-42.60000000000001,0.0,0.0,1,2.0
2020,CAB0017,Indian-Ocean,consortium,2016,4,29,4184.0,7,Suez,977.7,469.7,23.3,1,25,36,1,54.0,none,0,0.0,2021.0,True,True,,508.00000000000006,0.48041321468753195,8.599999999999966,1.0,1.0,0.0,1,3.0
2021,CAB0017,Indian-Ocean,consortium,2016,5,29,4184.0,7,Suez,977.7,470.1,68.9,1,25,39,1,55.6,none,0,0.0,2022.0,True,True,,507.6,0.48082233814053393,0.4000000000000341,45.60000000000001,3.0,0.0,0,4.0
2022,CAB0017,Indian-Ocean,consortium,2016,6,29,4184.0,7,Suez,977.7,621.4,39.0,1,25,39,1,57.1,none,0,0.0,2023.0,True,True,,356.30000000000007,0.6355732842385189,151.29999999999995,-29.900000000000006,0.0,0.0,0,5.0
2023,CAB0017,Indian-Ocean,consortium,2016,7,29,4184.0,7,Suez,977.7,717.6,39.8,1,25,40,0,38.9,none,0,0.0,2024.0,True,True,,260.1,0.7339674746854863,96.20000000000005,0.7999999999999972,1.0,0.0,0,6.0
2024,CAB0017,Indian-Ocean,consortium,2016,8,29,4184.0,7,Suez,977.7,745.3,47.5,1,25,41,0,40.5,none,0,0.0,2025.0,True,True,,232.4000000000001,0.7622992738058708,27.699999999999932,7.700000000000003,1.0,0.0,0,7.0
2025,CAB0017,Indian-Ocean,consortium,2016,9,29,4184.0,7,Suez,977.7,667.1,61.7,1,25,44,0,42.1,none,0,0.0,2026.0,True,True,,310.6,0.682315638743991,-78.19999999999993,14.200000000000003,3.0,0.0,0,8.0
2015,CAB0018,Trans-Atlantic,consortium,2010,5,4,6382.0,2,None,100.6,54.6,40.0,1,25,33,1,39.7,none,0,0.0,2016.0,True,True,,45.99999999999999,0.5427435387673957,,,,,0,
2016,CAB0018,Trans-Atlantic,consortium,2010,6,4,6382.0,2,None,100.6,59.9,50.4,1,25,37,1,41.3,none,0,0.0,2017.0,True,True,,40.699999999999996,0.595427435387674,5.299999999999997,10.399999999999999,4.0,0.0,0,
2017,CAB0018,Trans-Atlantic,consortium,2010,7,4,6382.0,2,None,100.6,78.8,59.1,1,25,37,1,42.9,none,0,0.0,2018.0,True,True,,21.799999999999997,0.7833001988071571,18.9,8.700000000000003,0.0,0.0,0,
2018,CAB0018,Trans-Atlantic,consortium,2010,8,4,6382.0,2,None,100.6,58.3,51.3,1,25,40,0,24.6,none,0,0.0,2019.0,True,True,,42.3,0.5795228628230616,-20.5,-7.800000000000004,3.0,0.0,0,
2019,CAB0018,Trans-Atlantic,consortium,2010,9,4,6382.0,2,None,100.6,85.8,90.7,1,25,45,0,26.2,none,0,0.0,2020.0,True,True,,14.799999999999997,0.852882703777336,27.5,39.400000000000006,5.0,0.0,0,
2020,CAB0018,Trans-Atlantic,consortium,2010,10,4,6382.0,2,None,100.6,80.9,70.2,1,25,48,0,27.8,none,0,0.0,2021.0,True,True,,19.69999999999999,0.8041749502982108,-4.8999999999999915,-20.5,3.0,0.0,0,
2021,CAB0018,Trans-Atlantic,consortium,2010,11,4,6382.0,2,None,100.6,90.5,98.7,1,25,50,0,29.4,none,0,0.0,2022.0,True,True,,10.099999999999994,0.8996023856858848,9.599999999999994,28.5,2.0,0.0,0,
2022,CAB0018,Trans-Atlantic,consortium,2010,12,4,6382.0,2,None,100.6,93.1,68.1,1,25,51,0,31.0,none,0,0.0,2023.0,True,True,,7.5,0.9254473161033797,2.5999999999999943,-30.60000000000001,1.0,0.0,0,
2023,CAB0018,Trans-Atlantic,consortium,2010,13,4,6382.0,2,None,100.6,100.6,99.9,1,25,54,0,32.5,none,0,0.0,2024.0,True,True,,0.0,1.0,7.5,31.80000000000001,3.0,0.0,0,
2024,CAB0018,Trans-Atlantic,consortium,2010,14,4,6382.0,2,None,100.6,100.6,58.3,1,25,58,0,34.1,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,-41.60000000000001,4.0,0.0,0,
2025,CAB0018,Trans-Atlantic,consortium,2010,15,4,6382.0,2,None,100.6,100.6,100.0,1,25,62,0,35.7,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,41.7,4.0,0.0,0,
2015,CAB0019,Trans-Atlantic,carrier,2001,14,2,7156.0,5,None,24.6,24.6,100.0,1,25,33,1,42.1,none,0,0.0,2016.0,True,True,,0.0,1.0,,,,,0,
2016,CAB0019,Trans-Atlantic,carrier,2001,15,2,7156.0,5,None,24.6,24.6,54.7,1,25,37,1,43.7,none,0,0.0,2017.0,True,True,,0.0,1.0,0.0,-45.3,4.0,0.0,0,
2017,CAB0019,Trans-Atlantic,carrier,2001,16,2,7156.0,5,None,24.6,24.6,69.0,1,25,37,1,45.2,none,0,1.0,2018.0,True,True,,0.0,1.0,0.0,14.299999999999997,0.0,0.0,0,
2018,CAB0019,Trans-Atlantic,carrier,2001,17,2,7156.0,5,None,24.6,24.6,85.6,1,25,40,0,27.0,fishing_anchor,1,0.0,2019.0,True,True,,0.0,1.0,0.0,16.599999999999994,3.0,0.0,0,
2019,CAB0019,Trans-Atlantic,carrier,2001,18,2,7156.0,5,None,24.6,24.6,67.8,1,25,45,0,28.6,none,0,1.0,2020.0,True,True,,0.0,1.0,0.0,-17.799999999999997,5.0,1.0,1,1.0
2020,CAB0019,Trans-Atlantic,carrier,2001,19,2,7156.0,5,None,24.6,24.6,97.7,1,25,48,0,30.2,fishing_anchor,1,0.0,2021.0,True,True,,0.0,1.0,0.0,29.900000000000006,3.0,0.0,1,2.0
2021,CAB0019,Trans-Atlantic,carrier,2001,20,2,7156.0,5,None,24.6,24.6,100.0,1,25,50,0,31.7,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,2.299999999999997,2.0,1.0,2,1.0
2022,CAB0019,Trans-Atlantic,carrier,2001,21,2,7156.0,5,None,24.6,24.6,80.2,1,25,51,0,33.3,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,-19.799999999999997,1.0,0.0,1,2.0
2023,CAB0019,Trans-Atlantic,carrier,2001,22,2,7156.0,5,None,24.6,24.6,93.0,1,25,54,0,34.9,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,12.799999999999997,3.0,0.0,1,3.0
2024,CAB0019,Trans-Atlantic,carrier,2001,23,2,7156.0,5,None,24.6,24.6,96.2,1,25,58,0,36.5,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,3.200000000000003,4.0,0.0,0,4.0
2025,CAB0019,Trans-Atlantic,carrier,2001,24,2,7156.0,5,None,24.6,24.6,98.3,1,25,62,0,38.1,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,2.0999999999999943,4.0,0.0,0,5.0
2015,CAB0020,Intra-Europe,consortium,2007,8,22,1133.0,4,None,458.9,365.2,49.3,0,25,41,0,28.6,none,0,0.0,2016.0,True,True,,93.69999999999999,0.7958160819350621,,,,,0,
2016,CAB0020,Intra-Europe,consortium,2007,9,22,1133.0,4,None,458.9,369.9,41.5,0,25,42,0,30.2,none,0,0.0,2017.0,True,True,,89.0,0.8060579646981914,4.699999999999989,-7.799999999999997,1.0,0.0,0,
2017,CAB0020,Intra-Europe,consortium,2007,10,22,1133.0,4,None,458.9,393.6,57.3,0,25,44,0,31.7,none,0,0.0,2018.0,True,True,,65.29999999999995,0.8577032033122686,23.700000000000045,15.799999999999997,2.0,0.0,0,
2018,CAB0020,Intra-Europe,consortium,2007,11,22,1133.0,4,None,458.9,406.1,77.6,0,25,45,0,33.3,none,0,0.0,2019.0,True,True,,52.799999999999955,0.8849422532142079,12.5,20.299999999999997,1.0,0.0,0,
2019,CAB0020,Intra-Europe,consortium,2007,12,22,1133.0,4,None,458.9,458.9,87.1,0,25,47,0,34.9,none,0,0.0,2020.0,True,True,,0.0,1.0,52.799999999999955,9.5,2.0,0.0,0,
2020,CAB0020,Intra-Europe,consortium,2007,13,22,1133.0,4,None,458.9,458.9,71.3,0,25,49,0,36.5,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,-15.799999999999997,2.0,0.0,0,
2021,CAB0020,Intra-Europe,consortium,2007,14,22,1133.0,4,None,458.9,458.9,41.6,0,25,49,0,38.1,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,-29.699999999999996,0.0,0.0,0,
2022,CAB0020,Intra-Europe,consortium,2007,15,22,1133.0,4,None,458.9,458.9,100.0,0,25,52,0,39.7,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,58.4,3.0,0.0,0,
2023,CAB0020,Intra-Europe,consortium,2007,16,22,1133.0,4,None,458.9,458.9,64.4,0,25,53,0,41.3,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,-35.599999999999994,1.0,0.0,0,
2024,CAB0020,Intra-Europe,consortium,2007,17,22,1133.0,4,None,458.9,458.9,87.9,0,25,53,0,42.9,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,23.5,0.0,0.0,0,
2025,CAB0020,Intra-Europe,consortium,2007,18,22,1133.0,4,None,458.9,458.9,70.4,0,25,58,0,44.4,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,-17.5,5.0,0.0,0,
2015,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,5,16,2702.0,5,None,402.3,243.2,68.7,0,25,28,1,43.7,none,0,0.0,2016.0,True,True,,159.10000000000002,0.6045239870743226,,,,,0,
2016,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,6,16,2702.0,5,None,402.3,240.9,56.4,0,25,29,1,45.2,none,0,0.0,2017.0,True,True,,161.4,0.598806860551827,-2.299999999999983,-12.300000000000004,1.0,0.0,0,
2017,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,7,16,2702.0,5,None,402.3,245.7,69.6,0,25,29,1,46.8,none,0,0.0,2018.0,True,True,,156.60000000000002,0.610738255033557,4.799999999999983,13.199999999999996,0.0,0.0,0,
2018,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,8,16,2702.0,5,None,402.3,273.3,68.8,0,25,30,1,48.4,none,0,0.0,2019.0,True,True,,129.0,0.6793437733035048,27.600000000000023,-0.7999999999999972,1.0,0.0,0,
2019,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,9,16,2702.0,5,None,402.3,291.4,60.9,0,25,35,1,50.0,none,0,0.0,2020.0,True,True,,110.90000000000003,0.7243350733283619,18.099999999999966,-7.899999999999999,5.0,0.0,0,
2020,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,10,16,2702.0,5,None,402.3,326.3,74.1,0,25,40,0,31.7,none,0,1.0,2021.0,True,True,,76.0,0.8110862540392741,34.900000000000034,13.199999999999996,5.0,0.0,0,
2021,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,11,16,2702.0,5,None,402.3,373.7,41.8,0,25,41,0,33.3,fishing_anchor,1,0.0,2022.0,True,True,,28.600000000000023,0.9289087745463583,47.39999999999998,-32.3,1.0,0.0,0,
2022,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,12,16,2702.0,5,None,402.3,373.1,71.9,0,25,43,0,34.9,none,0,0.0,2023.0,True,True,,29.19999999999999,0.9274173502361422,-0.5999999999999659,30.10000000000001,2.0,1.0,1,1.0
2023,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,13,16,2702.0,5,None,402.3,402.3,49.4,0,25,45,0,36.5,none,0,0.0,2024.0,True,True,,0.0,1.0,29.19999999999999,-22.500000000000007,2.0,0.0,1,2.0
2024,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,14,16,2702.0,5,None,402.3,402.3,52.8,0,25,48,0,38.1,none,0,1.0,2025.0,True,True,,0.0,1.0,0.0,3.3999999999999986,3.0,0.0,1,3.0
2025,CAB0021,Intra-Pacific-Islands,hyperscaler,2010,15,16,2702.0,5,None,402.3,402.3,92.9,0,25,50,0,39.7,fishing_anchor,1,0.0,2026.0,True,True,,0.0,1.0,0.0,40.10000000000001,2.0,0.0,0,4.0
2015,CAB0022,Intra-Europe,consortium,2013,2,6,1546.0,6,None,176.6,76.5,49.6,0,25,41,0,19.0,none,0,0.0,2016.0,True,True,,100.1,0.4331823329558324,,,,,0,
2016,CAB0022,Intra-Europe,consortium,2013,3,6,1546.0,6,None,176.6,85.1,30.0,0,25,42,0,20.6,none,0,0.0,2017.0,True,True,,91.5,0.48187995469988676,8.599999999999994,-19.6,1.0,0.0,0,
2017,CAB0022,Intra-Europe,consortium,2013,4,6,1546.0,6,None,176.6,84.1,20.5,0,25,44,0,22.2,none,0,0.0,2018.0,True,True,,92.5,0.4762174405436013,-1.0,-9.5,2.0,0.0,0,
2018,CAB0022,Intra-Europe,consortium,2013,5,6,1546.0,6,None,176.6,84.2,30.8,0,25,45,0,23.8,none,0,0.0,2019.0,True,True,,92.39999999999999,0.4767836919592299,0.10000000000000853,10.3,1.0,0.0,0,
2019,CAB0022,Intra-Europe,consortium,2013,6,6,1546.0,6,None,176.6,119.7,45.0,0,25,47,0,25.4,none,0,0.0,2020.0,True,True,,56.89999999999999,0.6778029445073613,35.5,14.2,2.0,0.0,0,
2020,CAB0022,Intra-Europe,consortium,2013,7,6,1546.0,6,None,176.6,114.0,40.4,0,25,49,0,27.0,none,0,0.0,2021.0,True,True,,62.599999999999994,0.6455266138165345,-5.700000000000003,-4.600000000000001,2.0,0.0,0,
2021,CAB0022,Intra-Europe,consortium,2013,8,6,1546.0,6,None,176.6,122.2,46.0,0,25,49,0,28.6,none,0,0.0,2022.0,True,True,,54.39999999999999,0.6919592298980748,8.200000000000003,5.600000000000001,0.0,0.0,0,
2022,CAB0022,Intra-Europe,consortium,2013,9,6,1546.0,6,None,176.6,150.8,39.2,0,25,52,0,30.2,none,0,0.0,2023.0,True,True,,25.799999999999983,0.853907134767837,28.60000000000001,-6.799999999999997,3.0,0.0,0,
2023,CAB0022,Intra-Europe,consortium,2013,10,6,1546.0,6,None,176.6,148.8,58.0,0,25,53,0,31.7,none,0,0.0,2024.0,True,True,,27.799999999999983,0.8425821064552662,-2.0,18.799999999999997,1.0,0.0,0,
2024,CAB0022,Intra-Europe,consortium,2013,11,6,1546.0,6,None,176.6,154.7,30.2,0,25,53,0,33.3,none,0,0.0,2025.0,True,True,,21.900000000000006,0.8759909399773499,5.899999999999977,-27.8,0.0,0.0,0,
2025,CAB0022,Intra-Europe,consortium,2013,12,6,1546.0,6,None,176.6,170.9,70.1,0,25,58,0,34.9,none,0,0.0,2026.0,True,True,,5.699999999999989,0.9677236693091733,16.200000000000017,39.89999999999999,5.0,0.0,0,
2015,CAB0023,Intra-Asia,government,2007,8,22,4065.0,6,Malacca,458.9,356.3,69.5,1,25,53,0,40.5,none,0,0.0,2016.0,True,True,,102.59999999999997,0.7764218784048813,,,,,0,
2016,CAB0023,Intra-Asia,government,2007,9,22,4065.0,6,Malacca,458.9,372.7,80.7,1,25,59,0,42.1,none,0,1.0,2017.0,True,True,,86.19999999999999,0.8121595118762258,16.399999999999977,11.200000000000003,6.0,0.0,0,
2017,CAB0023,Intra-Asia,government,2007,10,22,4065.0,6,Malacca,458.9,369.8,36.6,1,25,60,0,43.7,fishing_anchor,1,0.0,2018.0,True,True,,89.09999999999997,0.8058400522989759,-2.8999999999999773,-44.1,1.0,0.0,0,
2018,CAB0023,Intra-Asia,government,2007,11,22,4065.0,6,Malacca,458.9,426.4,93.9,1,25,62,0,45.2,none,0,0.0,2019.0,True,True,,32.5,0.9291784702549575,56.599999999999966,57.300000000000004,2.0,1.0,1,1.0
2019,CAB0023,Intra-Asia,government,2007,12,22,4065.0,6,Malacca,458.9,457.9,68.4,1,25,64,0,46.8,none,0,0.0,2020.0,True,True,,1.0,0.9978208760078449,31.5,-25.5,2.0,0.0,1,2.0
2020,CAB0023,Intra-Asia,government,2007,13,22,4065.0,6,Malacca,458.9,458.9,61.0,1,25,66,0,48.4,none,0,1.0,2021.0,True,True,,0.0,1.0,1.0,-7.400000000000006,2.0,0.0,1,3.0
2021,CAB0023,Intra-Asia,government,2007,14,22,4065.0,6,Malacca,458.9,458.9,77.0,1,25,69,0,50.0,fishing_anchor,1,0.0,2022.0,True,True,,0.0,1.0,0.0,16.0,3.0,0.0,0,4.0
2022,CAB0023,Intra-Asia,government,2007,15,22,4065.0,6,Malacca,458.9,458.9,78.0,1,25,70,0,51.6,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0
2023,CAB0023,Intra-Asia,government,2007,16,22,4065.0,6,Malacca,458.9,458.9,44.3,1,25,70,0,53.2,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,-33.7,0.0,0.0,1,2.0
2024,CAB0023,Intra-Asia,government,2007,17,22,4065.0,6,Malacca,458.9,458.9,69.6,1,25,75,0,54.8,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,25.299999999999997,5.0,0.0,1,3.0
2025,CAB0023,Intra-Asia,government,2007,18,22,4065.0,6,Malacca,458.9,458.9,81.9,1,25,77,0,56.3,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,12.300000000000011,2.0,0.0,0,4.0
2015,CAB0024,Intra-Pacific-Islands,consortium,2000,15,4,1599.0,5,None,43.4,43.4,42.0,1,25,28,1,43.7,none,0,0.0,2016.0,True,True,,0.0,1.0,,,,,0,
2016,CAB0024,Intra-Pacific-Islands,consortium,2000,16,4,1599.0,5,None,43.4,43.4,77.3,1,25,29,1,45.2,none,0,0.0,2017.0,True,True,,0.0,1.0,0.0,35.3,1.0,0.0,0,
2017,CAB0024,Intra-Pacific-Islands,consortium,2000,17,4,1599.0,5,None,43.4,43.4,100.0,1,25,29,1,46.8,none,0,0.0,2018.0,True,True,,0.0,1.0,0.0,22.700000000000003,0.0,0.0,0,
2018,CAB0024,Intra-Pacific-Islands,consortium,2000,18,4,1599.0,5,None,43.4,43.4,79.6,1,25,30,1,48.4,none,0,0.0,2019.0,True,True,,0.0,1.0,0.0,-20.400000000000006,1.0,0.0,0,
2019,CAB0024,Intra-Pacific-Islands,consortium,2000,19,4,1599.0,5,None,43.4,43.4,94.7,1,25,35,1,50.0,none,0,0.0,2020.0,True,True,,0.0,1.0,0.0,15.100000000000009,5.0,0.0,0,
2020,CAB0024,Intra-Pacific-Islands,consortium,2000,20,4,1599.0,5,None,43.4,43.4,100.0,1,25,40,0,31.7,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,5.299999999999997,5.0,0.0,0,
2021,CAB0024,Intra-Pacific-Islands,consortium,2000,21,4,1599.0,5,None,43.4,43.4,100.0,1,25,41,0,33.3,none,0,1.0,2022.0,True,True,,0.0,1.0,0.0,0.0,1.0,0.0,0,
2022,CAB0024,Intra-Pacific-Islands,consortium,2000,22,4,1599.0,5,None,43.4,43.4,62.3,1,25,43,0,34.9,fishing_anchor,1,0.0,2023.0,True,True,,0.0,1.0,0.0,-37.7,2.0,0.0,0,
2023,CAB0024,Intra-Pacific-Islands,consortium,2000,23,4,1599.0,5,None,43.4,43.4,100.0,1,25,45,0,36.5,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,37.7,2.0,1.0,1,1.0
2024,CAB0024,Intra-Pacific-Islands,consortium,2000,24,4,1599.0,5,None,43.4,43.4,78.0,1,25,48,0,38.1,none,0,1.0,2025.0,True,True,,0.0,1.0,0.0,-22.0,3.0,0.0,1,2.0
2025,CAB0024,Intra-Pacific-Islands,consortium,2000,25,4,1599.0,5,None,43.4,43.4,75.5,1,25,50,0,39.7,fishing_anchor,1,0.0,2026.0,True,True,,0.0,1.0,0.0,-2.5,2.0,0.0,1,3.0
2015,CAB0025,Trans-Atlantic,consortium,2000,15,8,5172.0,4,None,86.9,86.9,65.8,0,25,33,1,59.5,none,0,0.0,2016.0,True,True,,0.0,1.0,,,,,0,
2016,CAB0025,Trans-Atlantic,consortium,2000,16,8,5172.0,4,None,86.9,86.9,77.5,0,25,37,1,61.1,none,0,0.0,2017.0,True,True,,0.0,1.0,0.0,11.700000000000003,4.0,0.0,0,
2017,CAB0025,Trans-Atlantic,consortium,2000,17,8,5172.0,4,None,86.9,86.9,60.1,0,25,37,1,62.7,none,0,0.0,2018.0,True,True,,0.0,1.0,0.0,-17.4,0.0,0.0,0,
2018,CAB0025,Trans-Atlantic,consortium,2000,18,8,5172.0,4,None,86.9,86.9,78.2,0,25,40,0,44.4,none,0,1.0,2019.0,True,True,,0.0,1.0,0.0,18.1,3.0,0.0,0,
2019,CAB0025,Trans-Atlantic,consortium,2000,19,8,5172.0,4,None,86.9,86.9,100.0,0,25,45,0,46.0,fishing_anchor,1,0.0,2020.0,True,True,,0.0,1.0,0.0,21.799999999999997,5.0,0.0,0,
2020,CAB0025,Trans-Atlantic,consortium,2000,20,8,5172.0,4,None,86.9,86.9,74.3,0,25,48,0,47.6,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,-25.700000000000003,3.0,1.0,1,1.0
2021,CAB0025,Trans-Atlantic,consortium,2000,21,8,5172.0,4,None,86.9,86.9,67.1,0,25,50,0,49.2,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,-7.200000000000003,2.0,0.0,1,2.0
2022,CAB0025,Trans-Atlantic,consortium,2000,22,8,5172.0,4,None,86.9,86.9,88.7,0,25,51,0,50.8,none,0,1.0,2023.0,True,True,,0.0,1.0,0.0,21.60000000000001,1.0,0.0,1,3.0
2023,CAB0025,Trans-Atlantic,consortium,2000,23,8,5172.0,4,None,86.9,86.9,100.0,0,25,54,0,52.4,fishing_anchor,1,0.0,2024.0,True,True,,0.0,1.0,0.0,11.299999999999997,3.0,0.0,0,4.0
2024,CAB0025,Trans-Atlantic,consortium,2000,24,8,5172.0,4,None,86.9,86.9,64.8,0,25,58,0,54.0,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,-35.2,4.0,1.0,1,1.0
2022,CAB0026,Intra-Europe,hyperscaler,2022,0,5,1306.0,4,None,211.4,72.3,29.5,0,25,52,0,15.9,none,0,0.0,2023.0,True,True,,139.10000000000002,0.34200567644276253,,,,,0,
2023,CAB0026,Intra-Europe,hyperscaler,2022,1,5,1306.0,4,None,211.4,65.5,73.0,0,25,53,0,17.5,none,0,0.0,2024.0,True,True,,145.9,0.30983916745506146,-6.799999999999997,43.5,1.0,0.0,0,
2024,CAB0026,Intra-Europe,hyperscaler,2022,2,5,1306.0,4,None,211.4,62.4,59.1,0,25,53,0,19.0,none,0,0.0,2025.0,True,True,,149.0,0.29517502365184484,-3.1000000000000014,-13.899999999999999,0.0,0.0,0,
2025,CAB0026,Intra-Europe,hyperscaler,2022,3,5,1306.0,4,None,211.4,84.7,57.5,0,25,58,0,20.6,none,0,0.0,2026.0,True,True,,126.7,0.40066225165562913,22.300000000000004,-1.6000000000000014,5.0,0.0,0,
2015,CAB0027,Intra-Pacific-Islands,hyperscaler,2015,0,4,917.0,8,None,129.1,43.6,26.0,1,25,28,1,19.8,none,0,0.0,2016.0,True,True,,85.5,0.337722695584818,,,,,0,
2016,CAB0027,Intra-Pacific-Islands,hyperscaler,2015,1,4,917.0,8,None,129.1,42.5,55.4,1,25,29,1,21.4,none,0,0.0,2017.0,True,True,,86.6,0.3292021688613478,-1.1000000000000014,29.4,1.0,0.0,0,
2017,CAB0027,Intra-Pacific-Islands,hyperscaler,2015,2,4,917.0,8,None,129.1,37.4,44.2,1,25,29,1,23.0,none,0,0.0,2018.0,True,True,,91.69999999999999,0.28969790859798605,-5.100000000000001,-11.199999999999996,0.0,0.0,0,
2018,CAB0027,Intra-Pacific-Islands,hyperscaler,2015,3,4,917.0,8,None,129.1,57.4,11.4,1,25,30,1,24.6,none,0,0.0,2019.0,True,True,,71.69999999999999,0.44461657629744383,20.0,-32.800000000000004,1.0,0.0,0,
2019,CAB0027,Intra-Pacific-Islands,hyperscaler,2015,4,4,917.0,8,None,129.1,67.5,41.7,1,25,35,1,26.2,none,0,0.0,2020.0,True,True,,61.599999999999994,0.5228505034856701,10.100000000000001,30.300000000000004,5.0,0.0,0,
2020,CAB0027,Intra-Pacific-Islands,hyperscaler,2015,5,4,917.0,8,None,129.1,70.1,61.4,1,25,40,0,7.9,none,0,0.0,2021.0,True,True,,59.0,0.5429899302865995,2.5999999999999943,19.699999999999996,5.0,0.0,0,
2021,CAB0027,Intra-Pacific-Islands,hyperscaler,2015,6,4,917.0,8,None,129.1,84.0,98.0,1,25,41,0,9.5,none,0,0.0,2022.0,True,True,,45.099999999999994,0.6506584043377227,13.900000000000006,36.6,1.0,0.0,0,
